DL_Eng,DL_EKM,T_Acc (MBSE),T_I (MBSE),T_Acc (LFSystemSimulator),T_I (LFSystemSimulator),T_Acc (CAD),T_I (CAD),T_Acc (IDE),T_I (IDE),T_Acc (ECAD),T_I (ECAD),T_Acc (FEM),T_I (FEM),T_Acc (CurcuitSimulation),T_I (CurcuitSimulation),T_Acc (new),T_I (new),T_Usab (new),New Tool,Cost,Lead Time,Effectivness,Average Iterations,First Pass Yield,Rel Cost Physical,Work Efficency,Average Consitency
2.141389999813594,2.6401251780865174,0.8121002542523739,0.3832187378305342,0.4440854799421815,0.4571056823390548,0.2865540124178657,0.8809928283937523,0.4786717665641814,0.6489711130430134,0.7354453908057742,0.0213909468915589,0.2263827898920412,0.8959150715809419,0.8676505567502388,0.5352166061184638,0.4974648364918952,0.1376468978926384,2.1921194727230087,False,1358.1,91.2,0.334,7.4,0.11,0.735,0.49,0.678
1.99307808373706,1.105015707149774,0.6047256103998211,0.7120331820927035,0.2843651803983543,0.404212708242116,0.732356562741761,0.7248971517351374,0.6286393908203867,0.5684852195807072,0.4789485308901607,0.4918051446940905,0.2465043059223283,0.3828951290942664,0.4343466149295781,0.6837881763514105,0.8101762758735592,0.6486018913678347,1.9481799330379577,False,1461.4,101.1,0.344,7.7,0.098,0.696,0.395,0.596
2.098498156587622,1.891258682123384,0.5541493666592109,0.7989563335280521,0.5699564856865523,0.7905477040964729,0.1664884816053518,0.4117930592549148,0.2386041368701985,0.2385434308356817,0.4966598892291989,0.1497038629128946,0.3366569405157286,0.0919191439150391,0.7340721479110598,0.7509833120539564,0.4364530509066168,0.6576841419627381,1.8089178089887608,False,1392.4,94.5,0.333,7.2,0.093,0.725,0.431,0.62
2.501071409183123,1.917808373994612,0.3696839253918952,0.1835404645142557,0.2227332689125253,0.5986167575481015,0.8538489485221743,0.8783787642133032,0.6574517699937673,0.7546648761407724,0.1361250454808035,0.3723319748506888,0.8894427644914037,0.9398445470445124,0.215975843618335,0.6430393898251673,0.7307029633648705,0.0857504211628655,2.886805027651593,False,1321.0,87.9,0.338,7.5,0.107,0.731,0.489,0.67
1.0185092627172594,2.452554736471682,0.574895575523814,0.3142572482660871,0.6725143584540186,0.0366021599241192,0.2656846496555632,0.2499449093885177,0.3903564740932345,0.3786702054176665,0.5457221209309003,0.8293329311411791,0.6698132932678644,0.9835228930869528,0.4200760461381634,0.2170788060598716,0.7188995541237836,0.796293736169591,2.417419090415799,False,1687.2,116.1,0.34,6.6,0.08,0.65,0.58,0.631
1.9135999909188093,1.5838164822481124,0.4092950676811885,0.9620525770523586,0.3638482521523112,0.5772613766879411,0.7055207452949419,0.4677834915518773,0.3380226181275837,0.1789292398513105,0.7383405864104757,0.5290176795155024,0.8017242817237794,0.893472854548567,0.7636297155506426,0.9341866755055336,0.1931121648646078,0.4925878837639372,2.8294301607383003,False,1336.8,92.3,0.342,7.4,0.102,0.718,0.472,0.608
1.030043784494722,2.449359633631885,0.345617200910767,0.6068706038808558,0.115649491475291,0.1573938438913437,0.804779677659864,0.1477230737813923,0.8401192108019346,0.6353532005377998,0.4861831930368189,0.4592150353652372,0.2108752577001038,0.35996559054254,0.4171235274136075,0.410671421057448,0.777288076146135,0.5789141292392019,1.6573959834593703,False,1747.1,124.0,0.333,6.6,0.117,0.649,0.571,0.619
1.6532307317037112,1.2931079616508687,0.3711906192532721,0.830651358084884,0.7556004300018371,0.584085070652306,0.7489779811040768,0.6976790678425238,0.1210229604057068,0.5035316961334829,0.2023817625948314,0.5652578596469664,0.6297868792396737,0.7054457118032389,0.1616882233315252,0.545344985772662,0.1558462132192197,0.7746268999922435,1.4612714946298024,False,1672.5,128.1,0.322,7.8,0.078,0.71,0.491,0.613
1.3396351138812992,2.9062710371714005,0.5728475565291048,0.911501131642844,0.8365180238170901,0.7496614636984323,0.6691019957434559,0.3247085830946162,0.4664035986202528,0.9855680503875466,0.3294197639192535,0.9087874777394432,0.8168034841555197,0.4238637106773315,0.8755774913480496,0.5931479812528503,0.3672941824776645,0.5067639070113326,2.824639464876189,False,1396.8,96.5,0.368,6.1,0.106,0.697,0.557,0.69
2.664524081864302,1.9167468652344408,0.6093873491438576,0.2442085988373372,0.5804023290009038,0.7861875021497114,0.6061707863530086,0.1983343309426962,0.5879502467110487,0.4313363518180112,0.3136719093749119,0.6019556074769428,0.6921461998648665,0.2065778841289294,0.1225803001512013,0.6144492988906646,0.7803389243166757,0.1832790842590737,2.4385047011021435,False,1384.4,92.7,0.34,7.8,0.124,0.707,0.394,0.59
1.921379112524056,1.3932235812587852,0.3082769172556729,0.2372908058532495,0.6048586308872405,0.1770416153827366,0.4088626467594278,0.5220136199114174,0.5693280425418237,0.710215422958033,0.8748599709118524,0.5070776013357771,0.5590032178718214,0.4317363177702237,0.1326777513839177,0.2428259667893743,0.6396123768381018,0.6179764243700374,1.2481909822888706,False,1603.3,109.4,0.304,7.4,0.082,0.703,0.422,0.617
2.721310323425289,1.9299213585543904,0.8181770842369933,0.8780001644740612,0.143237727387059,0.972490391455992,0.2674139244008181,0.9351431768783516,0.2305245946859536,0.3234458139266585,0.2040224198180307,0.5837266914196563,0.1687773823859054,0.7519650013769665,0.232906426517414,0.9748925606248884,0.8516780177770443,0.5995060877980743,2.8085561786674544,False,1083.5,71.8,0.395,6.0,0.165,0.746,0.467,0.691
1.298380769823327,1.5321039336607587,0.1649726812187613,0.3741543007875687,0.6217845724715048,0.001996097513292,0.7173401864158432,0.0488833558428263,0.2709037555935458,0.1513144229871154,0.3200412551096651,0.4175854054187028,0.2538536996246356,0.4439454508957602,0.5983520463548225,0.0908267816763937,0.2754007832478246,0.0012533716315768,1.2885248080053295,False,1894.6,133.2,0.301,7.5,0.087,0.662,0.474,0.517
2.1143277369159987,2.0173315978649207,0.6720050321260229,0.2555079325941091,0.1556549949866427,0.9005542879937564,0.4333761885593481,0.5549945656733853,0.5759317492178715,0.1126720780735123,0.6389492674818203,0.3475870717881664,0.733548942830299,0.1790814530568472,0.721661813320681,0.2347513380348076,0.2094829364622951,0.7328634171824381,2.7256128632153738,False,1345.8,89.9,0.355,7.4,0.137,0.701,0.418,0.625
2.173794242551808,2.9264249082447646,0.2625814088947362,0.3521531033148447,0.3926571574946231,0.5067038814518147,0.3324836741929858,0.9987275821785658,0.4111184879921928,0.4663759579444836,0.6737394025573518,0.887095899085973,0.3085671202880915,0.5467391901073095,0.8984996574227455,0.7848403268063168,0.3843148470829669,0.522560975543707,2.9949463299443004,False,1324.2,91.2,0.341,5.8,0.079,0.755,0.502,0.734
1.836251021236626,2.363702531145112,0.3662515586181114,0.5222807378787244,0.5413453815083733,0.9526269029117628,0.3242326889155256,0.213089213393422,0.1986201795364098,0.2642732339059184,0.4942499657779594,0.9448712485379716,0.1522064552276012,0.2836218835309613,0.3755238188691472,0.2266514396407573,0.2923444120076275,0.2795640367154555,1.623158371792921,False,1402.1,93.2,0.335,6.4,0.102,0.722,0.467,0.636
2.4326968674597804,1.3513285114887272,0.3722159057018405,0.3120479750963347,0.3661412309248453,0.5595301299791369,0.3531663003888348,0.0097350380542852,0.8940023746217366,0.0196352749894465,0.8847201933399841,0.7882379876991186,0.2445907870594175,0.8605013448043658,0.3121213047472361,0.5392301990073046,0.7898892682053241,0.8250251528425834,1.6733269951824057,False,1578.1,103.0,0.309,7.9,0.109,0.697,0.377,0.518
2.390271880540611,2.786695028830714,0.2261557588334235,0.233122767024745,0.3246445237247778,0.9781997051300636,0.4810066897784948,0.6018812341331041,0.2947192223881388,0.9391077362270236,0.2014466729806998,0.3046194324500139,0.6337788044986246,0.499223925642413,0.3504003559688307,0.3909138532842231,0.4928577775621864,0.5007821340142438,2.244719214594233,True,1396.0,107.7,0.332,6.7,0.123,0.693,0.513,0.685
1.4549387290811966,2.076448356879178,0.1456487988288071,0.396352437020246,0.7776996500269102,0.469335352903141,0.2597964552450779,0.0370904157837564,0.4231461314430138,0.5666721678937124,0.8432545242253521,0.0771223527934526,0.6279265131691368,0.8800854793943017,0.1726324323369504,0.6536261013908685,0.3416229840808771,0.1323360047591948,2.0946759432054494,False,1740.0,122.7,0.305,7.7,0.124,0.693,0.525,0.55
2.139589654614709,2.6490848694716167,0.5641326603101168,0.932116362644928,0.8399409867663502,0.7577558085151993,0.7480779780118691,0.951953806598986,0.7541369168180385,0.73489990048158,0.19320885142519,0.1312836341448219,0.1775498458150094,0.9006521571573436,0.4761314911039385,0.5340368660457497,0.2884608684385485,0.7117982979138341,2.877273668895673,True,1320.3,103.9,0.338,6.4,0.112,0.705,0.562,0.717
2.788034053084343,1.3008512485743644,0.543281782708304,0.9555190764645828,0.2337635938016301,0.4003376439227386,0.5783103158054117,0.6370001711179732,0.6471616554390022,0.3221840339504402,0.8978336679956855,0.0162009121150753,0.4703572942110604,0.7964750821408241,0.1546548081485421,0.050489502721407,0.2823139778754988,0.2782120687934542,1.3984875527962322,False,1482.0,104.2,0.319,8.4,0.128,0.728,0.399,0.592
1.9055951591613944,1.3040561992765385,0.3469277353155596,0.8657759033105648,0.6827116601426333,0.0978012117285699,0.4060071454714969,0.5791639292231778,0.7098224365930326,0.7691903073917452,0.8759779629136113,0.3093160190149059,0.8339118572607205,0.7088450983996577,0.3882415542231184,0.435748093028623,0.5606667121646752,0.3223307027351022,2.867229475102292,False,1420.1,99.6,0.335,7.9,0.086,0.701,0.453,0.607
1.2349599976344676,2.8861664896813,0.6373669672309961,0.1849056748282084,0.4964534845874843,0.0076644341866251,0.3811347003963077,0.7582888629276359,0.4248332306871923,0.1270713889231435,0.8962979369119173,0.3075053088842507,0.7575869201811065,0.3813362119506943,0.3642204143907632,0.2207967144330303,0.4409810996296341,0.8415112083393714,2.2063187539563973,False,1495.3,101.0,0.361,6.4,0.113,0.663,0.536,0.68
1.445681662904667,2.0103946329746103,0.7825155588309826,0.9877618375009,0.645579548026421,0.4309885026424242,0.6477278899879151,0.1090835247101888,0.6919835349129253,0.98318894344994,0.8795504674406436,0.7415570220078345,0.1656065758262481,0.1410567692395628,0.2774999791361284,0.5854026343656002,0.8664088121593543,0.6743287751084935,2.926542851729062,False,1447.1,101.8,0.349,6.8,0.114,0.695,0.513,0.631
2.4555217038305868,2.4653668863140137,0.7326319498547452,0.8117028836242802,0.7252926402253554,0.5925675249508007,0.2721811676023279,0.0163083661729409,0.7595076434341411,0.5254555344769352,0.4033771606911793,0.5438542027872562,0.5337796426706944,0.3167492792112407,0.6643296126723772,0.6078518704750961,0.6134736505666545,0.1889527913938911,1.20178296174897,True,1304.3,101.2,0.35,8.2,0.106,0.654,0.451,0.59
1.5226227607455298,1.4161791778319242,0.7090149924296754,0.4937585438547599,0.5471306602229159,0.6977353431083713,0.3511025800366139,0.9015222723167914,0.3413185872759581,0.4981085770393372,0.1187833679861211,0.3122074368212703,0.4143098021258864,0.098620949445213,0.4871824404136162,0.3942670698054981,0.5085192841494214,0.6298735136396297,2.572868319302444,True,1444.2,114.5,0.373,6.7,0.108,0.607,0.496,0.63
1.4705223166835526,2.943495047631721,0.3560355122646511,0.9529497942235152,0.358176541219262,0.3574915781363696,0.7125280792615946,0.2515483371756868,0.675356071979839,0.730203200793627,0.1423531883935591,0.704213713488617,0.8271497928986986,0.592038885661567,0.4148053044796389,0.6751730883909935,0.755322932512699,0.3560122661762859,2.072756163525328,False,1393.7,96.5,0.353,6.3,0.117,0.704,0.547,0.659
1.6432150131946457,2.535375409689644,0.4504096815260774,0.5771436005247202,0.4557803860920041,0.2796944292962344,0.7288809648472233,0.065848078666553,0.5904661190379605,0.1353836590751856,0.4815726644978018,0.3952338527183036,0.3953015046714597,0.7669913780746006,0.8200170562794135,0.9691652762524812,0.1666110954741497,0.1592310593809706,2.2542801425855,False,1540.2,105.6,0.326,7.3,0.127,0.707,0.493,0.577
1.376882155199314,1.7616170687685424,0.5944867085090272,0.9508097875459588,0.5724566521551637,0.3027746780064094,0.7380280516992092,0.587003541812669,0.5148399559246055,0.5184618732238372,0.1056184958546474,0.5988760750363754,0.4551663340781532,0.1167472410901735,0.7325617056039019,0.1228352153720041,0.7807764821353226,0.4006762260499563,1.614508122624744,True,1472.4,122.4,0.354,7.0,0.116,0.6,0.538,0.67
1.863103437801876,2.7042608949283315,0.7159138668363318,0.4151531052625978,0.3931391783091332,0.5330840816069122,0.1157890743837243,0.7081672737239885,0.110329607369665,0.6717857376031601,0.4886996226689146,0.0353032426171046,0.5819495765093333,0.5751303982823277,0.3485428306055487,0.2632004021666839,0.7206499762886432,0.1924839148081331,1.222059215631781,False,1333.6,89.8,0.349,7.0,0.132,0.716,0.483,0.654
2.0441701709903035,1.857437305222601,0.8406244755204586,0.128772472330937,0.3695480930713923,0.1294148364404559,0.7116892004855785,0.6696411992986259,0.2232920067721933,0.7029404288179204,0.6932450637756828,0.2697946204933102,0.3273341740760661,0.7987411521443653,0.1154164546651749,0.7837531725786692,0.7724956368358157,0.6232086030498405,1.0889946088944598,False,1327.3,87.9,0.35,7.3,0.118,0.706,0.452,0.635
1.407802321429675,1.4485560386351168,0.2168756366090392,0.8666016480163254,0.1341643484044778,0.6817201598285655,0.4655439473132176,0.7446362138368902,0.1569669604221361,0.0060900915074067,0.5393807935244973,0.0783304681833704,0.7296100333888823,0.4365858127311229,0.3488403693011856,0.3105894183087969,0.6549759946118322,0.1817423608051979,2.345261335207291,True,1752.6,148.2,0.32,7.4,0.087,0.619,0.523,0.615
1.6035127974575245,1.9582042916019755,0.6224199620849794,0.4479336450809059,0.1450197325556451,0.565066452759887,0.8583898676702496,0.7143200504352061,0.6893754811731159,0.8441037989074281,0.2112025583701413,0.2133299163302685,0.6187669719332106,0.1051052614529309,0.6865581045208744,0.9052789215978084,0.1709895787909094,0.2121960638666662,2.182686238882276,False,1508.1,103.5,0.329,7.1,0.116,0.707,0.503,0.658
1.056980622190393,1.20946599790084,0.4264264659056298,0.0574301546822689,0.8889334915970365,0.6145444218335725,0.7804472075356833,0.5376114227078479,0.6161413927999627,0.2202408275220798,0.3385573862292662,0.4329635097344726,0.6206015409275172,0.9851526552083942,0.4941534826920472,0.3023150682192149,0.7045296334809258,0.0084888276980218,1.2263709520299857,True,1885.7,155.6,0.332,8.0,0.126,0.526,0.523,0.568
1.3209290759949597,1.4223833905033565,0.1750681948802187,0.4464660208602952,0.3756504855006354,0.9566097402982178,0.1896089920486453,0.8261888072209009,0.3474501398104452,0.044729161268037,0.8726273288362348,0.7892949025141229,0.3585823143656617,0.3471187189162327,0.5573434883837602,0.6779029032983426,0.4891422700318238,0.3950321040426183,2.883706245119137,True,1788.5,149.7,0.349,6.9,0.15,0.604,0.545,0.643
1.9472366593429693,1.6028635716736377,0.214846017368269,0.3383030937623413,0.6492941254331386,0.6093916439056375,0.3122855655250117,0.4369468046931868,0.7416325564398466,0.1023393464221922,0.557128482292846,0.0065255375145651,0.3089653034042069,0.3554132284634071,0.231606992171592,0.8630443352358371,0.6017101692842368,0.4439050522697509,1.7771601241875872,False,1659.9,114.6,0.303,7.6,0.11,0.714,0.429,0.584
2.047198727678656,1.153644328799186,0.2782104143705018,0.1620989770426457,0.7455383947857835,0.4448937254256446,0.4705192697730054,0.2554314370794156,0.8555987399493373,0.0718867704664819,0.7508633696426771,0.5760118600639526,0.285594696795138,0.2646651268398489,0.3223650025370298,0.6564186660170472,0.1098498244144199,0.9162852363437992,2.698500360169777,False,1702.3,111.3,0.301,7.8,0.087,0.68,0.354,0.54
1.4599635101301995,2.604310260494914,0.251322473843387,0.2664640615669522,0.8172255326522321,0.4575350193864619,0.4105725701858863,0.9786326105906996,0.3945709475149693,0.0133171169993064,0.2263908208883402,0.32686248703457,0.3533190351005724,0.7116003904334035,0.2979272435431719,0.4913773467814292,0.3458264949731576,0.4665422035680526,1.5689570281120986,False,1388.9,92.1,0.354,5.9,0.099,0.697,0.53,0.676
1.8267739632481497,2.1283177312874724,0.8704707985861292,0.3714259352052396,0.2646458274264509,0.5690685793274212,0.1381602211872889,0.5954888691779229,0.1461397032532535,0.6384840246391943,0.8481997504344602,0.1798139968700541,0.3399869899687943,0.04770300188938,0.4714696243670953,0.4078857668328435,0.3053785067423821,0.6158643861822313,2.345933916751562,False,1288.1,85.2,0.368,6.8,0.135,0.693,0.445,0.645
1.755178275997865,2.2499464748143883,0.1476162853139792,0.2214646542032165,0.2940374069115047,0.8985995417014142,0.8849665808167763,0.958894647396842,0.6297631455171834,0.8142144186709679,0.2583128169031445,0.3415673141575869,0.4902427106733552,0.1822340444940921,0.7035856882518432,0.2506716015870833,0.728646747933665,0.0598356215080531,2.18034104918784,False,1395.3,93.8,0.343,6.2,0.125,0.721,0.506,0.705
2.186398819973633,2.82653646691257,0.4996682341341113,0.7718205701401499,0.4476787470146482,0.1486049026059447,0.5953636092791136,0.8413735912460246,0.5323525765855485,0.8423011221559812,0.2134074949339224,0.8229856164178898,0.7136058296137481,0.5493809780687612,0.7833973625051361,0.7475250969016648,0.5578221665470479,0.2330132955930039,1.5267047879817228,False,1155.0,79.6,0.383,5.8,0.127,0.744,0.493,0.735
2.860073579318776,1.9736202548360773,0.3684017751519668,0.3454779121695117,0.1977761179579518,0.2673019875508322,0.8478470283573124,0.1652251466588804,0.707367044351033,0.192996221432556,0.2839034181495615,0.9910742053034804,0.2139345881930224,0.9627881989267304,0.3616359409621789,0.6683700201260121,0.5223366435895164,0.0124380367353057,1.7296585633429444,False,1391.9,92.3,0.316,7.1,0.083,0.739,0.437,0.597
2.966785366292489,2.557316951517385,0.7574106715170815,0.9063248903632029,0.3822304895289588,0.3984617147221449,0.2043597238872966,0.930590536935502,0.3788932172716698,0.7416703494772596,0.1003911472663305,0.442355754378206,0.8738419599296002,0.4871103349194582,0.4747776100385331,0.1177962099487327,0.6954383454995312,0.4058078118500852,1.0921626839414966,False,1125.0,77.1,0.373,6.5,0.122,0.751,0.467,0.719
